URL,Status
https://www.nytimes.com/2024/05/06/world/middleeast/netanyahu-holocaust-gaza-yad-vashem.html,200
https://www.nytimes.com/2022/08/22/world/europe/ukraine-artillery-shells.html,200
https://www.nytimes.com/2025/02/06/arts/design/weegee-icp-crime-scenes-photography.html,200
https://www.nytimes.com/2023/02/08/us/politics/house-covid-lab-leak.html,200
https://www.nytimes.com/2015/08/11/science/elwha-river-dam-removal-project-washington.html,200
https://www.nytimes.com/2022/10/28/books/review/shehan-karunatilaka-seven-moons-maali-almeida.html,200
https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-york.html,200
https://www.nytimes.com/2023/10/04/nyregion/eric-adams-right-to-shelter-migrant-crisis.html,200
https://www.nytimes.com/2019/08/01/us/politics/comey-mueller.html,200
https://www.nytimes.com/2024/08/31/world/middleeast/israel-west-bank.html,200
https://www.nytimes.com/2016/03/25/technology/microsoft-created-a-twitter-bot-to-learn-from-users-it-quickly-became-a-racist-jerk.html,200
https://www.nytimes.com/2025/01/30/us/plane-crash-victims-washington-dc.html,200
https://www.nytimes.com/2024/04/22/world/europe/germany-china-spying-arrests.html,200
https://www.nytimes.com/2019/05/13/us/politics/russia-investigation-justice-department-review.html,200
https://www.nytimes.com/2023/06/22/business/musk-zuckerberg-cage-match.html,200
https://www.nytimes.com/2024/12/30/world/middleeast/lebanon-economy-hezbollah-israel-war.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-minnesota-us-house-1.html,200
https://www.nytimes.com/2024/11/14/business/strong-dollar-trump.html,200
https://www.nytimes.com/2022/03/23/arts/design/stan-t-rex-abu-dhabi.html,200
https://www.nytimes.com/2024/04/20/us/politics/weapons-aid-ukraine-military.html,200
https://www.nytimes.com/2019/10/11/climate/indonesia-wildfires-season.html,200
https://www.nytimes.com/2021/01/08/us/brian-sicknick-police-capitol-dies.html,200
https://www.nytimes.com/interactive/2021/us/wyoming-covid-cases.html,200
https://www.nytimes.com/2017/12/13/us/tina-smith-minnesota-senate.html,200
https://www.nytimes.com/2024/09/27/nyregion/alex-spiro-eric-adams-lawyer.html,200
https://www.nytimes.com/2020/06/29/style/shane-dawson-jeffree-star-youtube-taylor-lorenz.html,200
https://www.nytimes.com/reuters/2017/11/28/world/europe/28reuters-france-burkina.html,410
https://www.nytimes.com/2022/02/17/us/politics/steve-dickson-faa-resigns.html,200
https://www.nytimes.com/2024/10/15/us/politics/trump-opponents-enemy-within.html,200
https://www.nytimes.com/2024/06/27/us/oklahoma-public-schools-bible.html,200
https://www.nytimes.com/2018/09/18/world/middleeast/syria-russian-plane.html,200
https://www.nytimes.com/2024/07/17/style/halloween-summerween.html,200
https://www.nytimes.com/2024/12/02/books/review/cabin-patrick-hutchison.html,200
https://www.nytimes.com/2009/02/15/books/review/Halpern-t.html,200
https://www.nytimes.com/2022/04/06/us/politics/matthew-martin-capitol-acquittal.html,200
https://www.nytimes.com/2024/03/11/us/politics/trump-tiktok-ban-cnbc.html,200
https://www.nytimes.com/2022/06/16/us/politics/pence-trump-jan-6.html,200
https://www.nytimes.com/2021/10/05/opinion/ezra-klein-podcast-holden-karnofsky.html,200
https://www.nytimes.com/2012/11/14/theater/reviews/the-mystery-of-edwin-drood-revived-by-roundabout-theater.html,200
https://www.nytimes.com/2024/12/13/technology/claude-ai-anthropic.html,200
https://www.nytimes.com/2022/05/18/us/politics/biden-baby-formula-shortage.html,200
https://www.nytimes.com/2024/05/25/nyregion/hotels-prices-migrants-nyc.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-washington-us-house-7.html,200
https://www.nytimes.com/interactive/2022/04/07/opinion/companies-ukraine-boycott.html,200
https://www.nytimes.com/es/2025/02/12/espanol/estados-unidos/lista-nombres-migrantes-guantanamo-venezuela.html,200
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oklahoma-senate.html,200
https://www.nytimes.com/2023/12/26/world/europe/ukraine-crimea-russia-warship-novocherkassk.html,200
https://www.nytimes.com/2021/08/06/arts/design/native-american-remains-museums-nagpra.html,200
https://www.nytimes.com/2023/04/04/dining/milk-dairy-industry-gen-z.html,200
https://www.nytimes.com/2020/11/05/climate/climate-change-food-production.html,200
https://www.nytimes.com/2020/11/03/technology/ant-ipo-jack-ma-summoned.html,200
https://www.nytimes.com/2018/10/22/science/private-space-stations.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-california-us-house-8.html,200
https://www.nytimes.com/2016/09/07/well/live/why-your-toothpaste-has-triclosan.html,200
https://www.nytimes.com/2020/03/16/magazine/bernie-sanders-campaign.html,200
https://www.nytimes.com/2024/07/17/us/politics/dnc-biden-nomination.html,200
https://www.nytimes.com/interactive/2024/07/29/crosswords/29community-lab-quiz.html,200
https://www.nytimes.com/2018/02/05/climate/climate-change-children.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-maine-us-house-1.html,200
https://www.nytimes.com/article/george-floyd-protests-photos.html,301
https://www.nytimes.com/2022/09/10/world/europe/ukraine-offensive-izium-donbas.html,200
https://www.nytimes.com/2019/08/27/world/asia/china-linkedin-spies.html,200
https://www.nytimes.com/2004/10/03/books/review/the-plot-against-america.html,200
https://www.nytimes.com/2024/02/09/world/europe/putin-ukraine-deal-tucker-carlson-interview.html,200
https://www.nytimes.com/1996/06/06/us/amos-tversky-expert-on-decision-making-is-dead-at-59.html,200
https://www.nytimes.com/2018/07/05/climate/wheeler-epa-pruitt.html,200
https://www.nytimes.com/2018/06/08/us/politics/manafort-obstruction-kilimnik-charges.html,200
https://www.nytimes.com/2021/04/15/health/coronavirus-vaccine-immune-system.html,200
https://www.nytimes.com/2002/03/04/theater/theater-review-novelist-and-an-actress-sharing-a-leaky-boat.html,200
https://www.nytimes.com/2020/01/03/world/middleeast/israel-soleimani.html,200
https://www.nytimes.com/2005/09/18/books/review/zadie-smiths-culture-warriors.html,200
https://www.nytimes.com/2020/05/12/business/employer-health-plans-coronavirus.html,200
https://www.nytimes.com/1964/03/27/archives/theaterfunny-girl-musical-based-on-life-of-fanny-brice.html,200
https://www.nytimes.com/2025/01/01/world/middleeast/isis-islamic-state.html,200
https://www.nytimes.com/2021/03/10/world/biden-announces-his-intention-to-secure-another-100-million-doses-of-johnson-johnsons-vaccine.html,200
https://www.nytimes.com/2011/02/24/world/europe/24iht-spain.html,200
https://www.nytimes.com/2024/06/11/style/ai-search-slop.html,200
https://www.nytimes.com/2019/05/22/science/trump-moon-nasa.html,200
https://www.nytimes.com/2024/03/07/business/china-solar-energy-exports.html,200
https://www.nytimes.com/2024/12/06/business/bitcoin-microstrategy-retirement-funds.html,200
https://www.nytimes.com/2016/07/06/dining/leche-de-tigre-ceviche.html,200
https://www.nytimes.com/interactive/2019/05/13/us/politics/trump-investigations.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-missouri-us-house-3.html,200
https://www.nytimes.com/2024/05/17/world/europe/ukraine-convicts-zelensky.html,200
https://www.nytimes.com/2023/06/09/podcasts/ezra-klein-podcast-transcript-kristen-ghodsee.html,200
https://www.nytimes.com/2018/09/05/travel/belgrade-serbia-nightlife-clubs-restaurants.html,200
https://www.nytimes.com/article/mississippi-abortion-law.html,200
https://www.nytimes.com/2024/10/27/us/politics/trump-fascism.html,200
https://www.nytimes.com/2022/07/15/world/middleeast/saudi-arabia-biden-trump.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-new-mexico-us-senate.html,200
https://www.nytimes.com/2017/06/07/us/politics/james-comey-statement-testimony.html,200
https://www.nytimes.com/2024/08/10/world/middleeast/israel-schools-shelters.html,200
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-kentucky-senate.html,200
https://www.nytimes.com/2021/11/03/technology/google-pentagon-artificial-intelligence.html,200
https://www.nytimes.com/2019/11/17/world/europe/prince-andrew-epstein.html,200
https://www.nytimes.com/2025/01/21/us/politics/birthright-citizenship-visa-holders.html,200
https://www.nytimes.com/2019/02/04/climate/david-bernhardt-interior-zinke.html,200
https://www.nytimes.com/interactive/2021/us/hinsdale-colorado-covid-cases.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-michigan-us-house-2.html,200
https://www.nytimes.com/2021/05/22/arts/dance/the-mayor-of-harlem-review.html,200
https://www.nytimes.com/2025/02/02/us/politics/trump-venezuela-temporary-protected-status.html,200
https://www.nytimes.com/2019/05/21/us/politics/trump-infrastructure-bill.html,200
https://www.nytimes.com/2017/12/11/world/middleeast/saudi-arabia-movie-theaters.html,200
https://www.nytimes.com/2020/08/07/at-home/covid-19-volunteer.html,200
https://www.nytimes.com/2024/02/17/world/europe/ukraine-avdiivka-withdraw-despair.html,200
https://www.nytimes.com/2019/08/27/arts/design/high-museum-atlanta-gift.html,200
https://www.nytimes.com/2024/10/23/world/canada/trudeau-voters-liberal-party.html,200
https://www.nytimes.com/2025/02/16/nyregion/stolen-grave-markers-brooklyn.html,200
https://www.nytimes.com/2019/10/11/us/politics/marie-yovanovitch-trump-impeachment.html,200
https://www.nytimes.com/2019/10/16/style/self-care/activated-charcoal-benefits.html,200
https://www.nytimes.com/2023/05/17/books/los-angeles-books.html,200
https://www.nytimes.com/2024/03/20/nyregion/rob-alicia-menendez-msnbc.html,200
https://www.nytimes.com/1999/01/10/magazine/the-one-state-solution.html,200
https://www.nytimes.com/2020/06/15/world/middleeast/syria-economy-assad-makhlouf.html,200
https://www.nytimes.com/2018/07/25/technology/pinduoduo-ipo-china.html,200
https://www.nytimes.com/2020/06/01/us/politics/trump-governors.html,200
https://www.nytimes.com/2020/01/02/style/self-care/keto-diet-explained-benefits.html,200
https://www.nytimes.com/2023/10/13/us/politics/rfk-campaign-dennis-kucinich.html,200
https://www.nytimes.com/2022/02/06/technology/helium-cryptocurrency-uses.html,200
https://www.nytimes.com/2022/04/12/climate/climate-change-hurricane-rain.html,200
https://www.nytimes.com/2025/02/08/technology/sam-altman-elon-musk-trump.html,200
https://www.nytimes.com/2022/02/11/podcasts/transcript-ezra-klein-interviews-johann-hari.html,200
https://www.nytimes.com/article/best-movies-hbo-max.html,200
https://www.nytimes.com/pages/jobs/index.html,301
https://www.nytimes.com/elections/2012/results/states/colorado.html,200
https://www.nytimes.com/2020/06/25/us/politics/devin-nunes-cow-tweets.html,200
https://www.nytimes.com/2021/04/28/business/economy/biden-spending-big-government.html,200
https://www.nytimes.com/2024/03/12/world/middleeast/us-israeli-citizen-itay-chen-killed.html,200
https://www.nytimes.com/2023/03/27/world/europe/ukraine-challenger-leopard-2-tanks.html,200
https://www.nytimes.com/elections/apple-touch-icon-retina.png,404
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-arizona-us-house-1.html,200
https://www.nytimes.com/2025/02/12/arts/dance/ashley-bouder-retiring-new-york-city-ballet.html,200
https://www.nytimes.com/2024/09/29/nyregion/tuna-fish-market-dock.html,200
https://www.nytimes.com/2020/05/14/business/economy/coronavirus-poor-economy.html,301
https://www.nytimes.com/2020/06/01/us/politics/trump-st-johns-church-bible.html,200
https://www.nytimes.com/2025/01/15/us/politics/john-ratcliffe-cia-trump.html,200
https://www.nytimes.com/2018/06/12/world/europe/macedonia-greece-name-dispute.html,200
https://www.nytimes.com/2022/08/08/world/middleeast/gaza-hamas-israel-islamic-jihad.html,200
https://www.nytimes.com/2023/01/27/technology/anthropic-ai-funding.html,200
https://www.nytimes.com/2024/11/19/us/politics/trump-dr-oz-medicare-medicaid.html,200
https://www.nytimes.com/es/2025/02/26/espanol/ciencia-y-tecnologia/terapeutas-humanos-ia-chatbots.html,200
https://www.nytimes.com/2019/02/23/us/politics/konstantin-kilimnik-russia.html,200
https://www.nytimes.com/2021/03/31/sports/baseball/mlb-stadium-capacity-2021.html,200
https://www.nytimes.com/2023/07/07/nyregion/eric-mayor-adams-campaign-donation.html,200
https://www.nytimes.com/2024/07/13/world/middleeast/hamas-gaza-israel-fighting.html,200
https://www.nytimes.com/interactive/2021/us/williams-ohio-covid-cases.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-rhode-island-question-5-issue-cultural-arts-and-economy-grant-bond.html,200
https://www.nytimes.com/2021/06/25/us/ca-wildfire-season.html,200
https://www.nytimes.com/2024/06/25/books/review/guy-trebay-do-something.html,200
https://www.nytimes.com/2021/06/09/arts/design/met-museum-benin-bronzes-nigeria.html,200
https://www.nytimes.com/2017/09/03/business/economy/trump-labor-policy.html,200
https://www.nytimes.com/2019/08/19/books/review-doxology-nell-zink.html,200
https://www.nytimes.com/2023/04/19/books/review/ordinary-notes-christina-sharpe.html,200
https://www.nytimes.com/interactive/2024/07/11/opinion/editorials/donald-trump-2024-unfit.html,200
https://www.nytimes.com/2020/07/02/business/covid-economy-parents-kids-career-homeschooling.html,200
https://www.nytimes.com/2021/11/29/world/congo-cobalt-albert-yuma-mulimbi.html,200
https://www.nytimes.com/2020/08/29/us/politics/ali-soufan-memoir-cia-torture.html,200
https://www.nytimes.com/2017/06/12/us/trump-lawsuit-private-businesses.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-wisconsin-us-house-6.html,200
https://www.nytimes.com/2020/09/21/technology/microsoft-zenimax-video-game-deal.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-north-dakota-us-house-at-large.html,200
https://www.nytimes.com/2022/02/10/movies/minamata-review.html,200
https://www.nytimes.com/interactive/2015/world/middleeast/tehran-iran-portraits.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-vermont-president.html,200
https://www.nytimes.com/1994/02/13/books/magic-voyeurism.html,200
https://www.nytimes.com/2024/06/14/world/europe/ukraine-g7-ukraine-aid-russia.html,200
https://www.nytimes.com/2024/02/14/upshot/special-election-democrats-new-york.html,200
https://www.nytimes.com/es/2024/06/07/espanol/mejores-libros-2024.html,200
https://www.nytimes.com/2017/01/10/world/asia/china-taiwan-strait-aircraft-carrier-trump.html,200
https://www.nytimes.com/2018/07/24/us/politics/fact-check-trump-veterans-choice.html,200
https://www.nytimes.com/2023/02/17/opinion/ezra-klein-podcast-paul-krugman.html,200
https://www.nytimes.com/interactive/2023/11/20/us/letter-to-the-open-ai-board.html,301
https://www.nytimes.com/2024/08/15/well/pap-smear-cervical-cancer-test-alternative.html,200
https://www.nytimes.com/interactive/2017/04/05/us/politics/tracking-trumps-visits-to-his-branded-properties.html,200
https://www.nytimes.com/2024/04/25/us/politics/trump-campaign-finance-complaint.html,200
https://www.nytimes.com/interactive/2021/us/lincoln-nevada-covid-cases.html,200
https://www.nytimes.com/interactive/2019/04/09/magazine/climate-change-politics-economics.html,200
https://www.nytimes.com/2024/02/13/dining/david-bouley-dead.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-colorado-us-house-6.html,200
https://www.nytimes.com/2022/09/14/nyregion/for-the-very-rich-3200-a-night-is-a-prototypical-new-york-experience.html,200
https://www.nytimes.com/2024/06/17/opinion/medical-bill-trap.html,200
https://www.nytimes.com/2021/11/22/us/politics/sean-parnell-suspends-pennsylvania-senate.html,200
https://www.nytimes.com/2020/05/15/us/politics/house-simulus-vote.html,200
https://www.nytimes.com/2020/05/20/well/returning-to-exercise-training-recovery-coronavirus.html,200
https://www.nytimes.com/2015/06/09/science/black-hole-event-horizon-telescope.html,200
https://www.nytimes.com/2025/02/24/nyregion/egg-shortage-prices-new-york-city.html,200
https://www.nytimes.com/2021/02/07/us/politics/liz-cheney-trump.html,200
https://www.nytimes.com/2018/03/14/us/politics/democrats-republicans-pennsylvania-special-election.html,200
https://www.nytimes.com/2017/01/20/books/review/homesick-for-another-world-ottessa-moshfegh.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-north-dakota-measure-3-reduce-legacy-fund-limit.html,200
https://www.nytimes.com/2022/09/29/neediest-cases/refugees-ukraine-war-new-york.html,200
https://www.nytimes.com/interactive/2018/08/07/us/elections/results-kansas-primary-elections.html,200
https://www.nytimes.com/2024/10/10/arts/design/impressionism-monet-degas-renoir.html,200
https://www.nytimes.com/2015/02/15/books/review/a-spool-of-blue-thread-by-anne-tyler.html,200
https://www.nytimes.com/2023/04/18/opinion/geoengineering-climate-change-technology-africa.html,200
https://www.nytimes.com/2018/06/06/us/politics/california-primary.html,200
https://www.nytimes.com/2025/02/10/world/americas/venezuela-deportation-flights-migrants.html,200
https://www.nytimes.com/2018/03/02/opinion/trump-russia-prostitute-instagram.html,200
https://www.nytimes.com/2024/04/09/books/review/the-wide-wide-sea-hampton-sides.html,200
https://www.nytimes.com/article/expiration-dates-coronavirus.html,301
https://www.nytimes.com/2024/05/11/us/politics/biden-netanyahu-gaza.html,200
https://www.nytimes.com/2024/11/30/world/middleeast/lebanon-army-ceasefire-israel-hezbollah.html,200
https://www.nytimes.com/2024/02/08/world/middleeast/blinken-netanyahu-gaza-negotiations.html,200
https://www.nytimes.com/2022/11/08/us/politics/ranked-choice-voting.html,200
https://www.nytimes.com/2019/12/26/us/politics/peter-navarro-china-trade.html,200
https://www.nytimes.com/2021/11/01/theater/twilight-los-angeles-1992-rodney-king.html,200
https://www.nytimes.com/interactive/2021/us/franklin-vermont-covid-cases.html,200
https://www.nytimes.com/es/2024/10/28/espanol/estados-unidos/donald-trump-mitin-madison-square-garden.html,200
https://www.nytimes.com/interactive/2021/10/31/climate/climate-change-sustainability-definition.html,200
https://www.nytimes.com/2025/01/17/technology/instagram-youtube-tiktok-ban.html,200
https://www.nytimes.com/interactive/2022/dining/climate-change-food-eating-habits.html,200
https://www.nytimes.com/2020/07/19/us/portland-protests.html,200
https://www.nytimes.com/2023/10/11/world/europe/ukraine-avdiivka-russia.html,200
https://www.nytimes.com/2022/01/28/magazine/nso-group-israel-spyware.html,200
https://www.nytimes.com/interactive/2020/us/oregon-coronavirus-cases.html,301
https://www.nytimes.com/2020/07/08/travel/travel-discounts-vouchers-coronavirus.html,200
https://www.nytimes.com/2025/02/03/us/politics/guantanamo-trump-migrants.html,200
https://www.nytimes.com/2022/02/27/world/europe/germany-ukraine-russia.html,200
https://www.nytimes.com/1976/07/04/archives/south-african-blacks-mourn-their-dead-with-slogans-and-salutes.html,200
https://www.nytimes.com/2024/08/26/world/americas/maduro-venezuela-election-results.html,200
https://www.nytimes.com/2023/04/05/world/middleeast/aqsa-mosque-jerusalem.html,200
https://www.nytimes.com/2023/02/20/us/politics/biden-kyiv-ukraine.html,200
https://www.nytimes.com/2023/01/25/world/europe/ukraine-tanks.html,200
https://www.nytimes.com/2021/10/05/technology/engagement-ranking-boost-msi-facebook.html,200
https://www.nytimes.com/2020/05/26/us/george-floyd-minneapolis-police.html,200
https://www.nytimes.com/2019/04/11/world/africa/sudan-omar-hassan-al-bashir.html,200
https://www.nytimes.com/2018/07/09/us/politics/fact-check-donald-trump-nato-spending.html,200
https://www.nytimes.com/2025/02/02/us/politics/trump-tariffs-global-economic-order.html,200
https://www.nytimes.com/2024/10/18/us/western-north-carolina-election-helene.html,200
https://www.nytimes.com/2022/09/28/books/the-whalebone-theatre-joanna-quinn.html,200
https://www.nytimes.com/2020/06/24/climate/carbon-capture-tax-break.html,200
https://www.nytimes.com/es/2024/11/07/espanol/estados-unidos/trump-robert-kennedy-salud.html,200
https://www.nytimes.com/2020/04/17/travel/coronavirus-stjohn-caribbean.html,200
https://www.nytimes.com/2017/09/30/us/lin-manuel-miranda-trump-hurricane.html,200
https://www.nytimes.com/2014/08/21/world/middleeast/israel-gaza-strip.html,200
https://www.nytimes.com/interactive/2021/us/pershing-nevada-covid-cases.html,200
https://www.nytimes.com/2024/10/13/us/eastern-box-turtle-smuggling.html,200
https://www.nytimes.com/2020/05/29/us/derek-chauvin-criminal-complaint.html,200
https://www.nytimes.com/2023/11/06/us/politics/biden-israel-gaza-ukraine.html,200
https://www.nytimes.com/2018/05/16/arts/design/berlin-museum-artifacts-chugach-alaska.html,200
https://www.nytimes.com/2025/02/25/world/europe/trump-macron-starmer-ukraine.html,200
https://www.nytimes.com/2001/01/28/nyregion/city-lore-why-time-and-again-casts-so-powerful-a-spell.html,200
https://www.nytimes.com/2016/09/09/business/dealbook/wells-fargo-fined-for-years-of-harm-to-customers.html,200
https://www.nytimes.com/2019/11/09/world/asia/indonesia-mercury-pollution-gold-mining.html,200
https://www.nytimes.com/2020/06/11/science/moon-robot-rover-viper-nasa.html,200
https://www.nytimes.com/interactive/2019/10/03/your-money/middle-class-income.html,200
https://www.nytimes.com/2021/01/26/books/review/tove-ditlevsen-copenhagen-trilogy.html,200
https://www.nytimes.com/2019/05/29/us/politics/robert-mueller-transcript.html,301
https://www.nytimes.com/2023/10/17/us/politics/biden-ukraine-atacms-weapons.html,200
https://www.nytimes.com/2020/04/06/us/politics/navarro-warning-trump-coronavirus.html,200
https://www.nytimes.com/2021/05/20/us/politics/bernie-sanders-israel-arms-sale.html,200
https://www.nytimes.com/2011/05/15/books/review/book-review-to-end-all-wars-by-adam-hochschild.html,200
https://www.nytimes.com/2024/08/14/us/politics/trump-voter-outreach-super-pacs.html,200
https://www.nytimes.com/interactive/2020/arts/television/best-movies-on-netflix.html,301
https://www.nytimes.com/interactive/2021/health/how-covid-19-vaccines-work.html,200
https://www.nytimes.com/2014/02/23/business/wisconsins-legacy-for-unions.html,200
https://www.nytimes.com/2021/02/23/books/review/klara-and-the-sun-kazuo-ishiguro.html,200
https://www.nytimes.com/2019/09/25/world/europe/glacier-italy-climate-change.html,200
https://www.nytimes.com/2021/05/16/world/middleeast/iron-dome-pictures.html,200
https://www.nytimes.com/2025/02/14/nyregion/adams-homan-fox-interview.html,200
https://www.nytimes.com/2021/12/11/us/texas-migrant-arrests-police.html,200
https://www.nytimes.com/2021/01/06/us/politics/trump-speech-capitol.html,200
https://www.nytimes.com/2024/08/16/style/snoo-bassinet-smart-sleeper.html,200
https://www.nytimes.com/2024/06/05/world/europe/russian-american-sentenced-social-media.html,200
https://www.nytimes.com/2023/08/04/world/europe/ukraine-drone-russian-ship.html,200
https://www.nytimes.com/2024/09/06/business/artificial-intelligence-agentic.html,200
https://www.nytimes.com/2025/02/18/well/sleep-needs-for-women-versus-men.html,200
https://www.nytimes.com/2021/12/17/us/politics/robert-palmer-capitol-riot-sentence.html,200
https://www.nytimes.com/2020/09/03/us/politics/trump-2020-election.html,200
https://www.nytimes.com/2021/10/29/podcasts/transcript-ezra-klein-interviews-sohrab-ahmari.html,200
https://www.nytimes.com/2021/12/05/us/politics/us-military-ransomware-cyber-command.html,200
https://www.nytimes.com/2018/10/13/us/politics/medicare-claims-private-plans.html,200
https://www.nytimes.com/article/long-covid-vaccine.html,200
https://www.nytimes.com/es/2024/02/26/espanol/colesterol-niveles.html,200
https://www.nytimes.com/2020/02/06/nyregion/green-light-law-global-entry.html,200
https://www.nytimes.com/2018/05/16/us/politics/crossfire-hurricane-trump-russia-fbi-mueller-investigation.html,200
https://www.nytimes.com/2024/02/14/dining/david-bouley-new-york-chef.html,200
https://www.nytimes.com/interactive/2020/07/21/magazine/louisiana-coast-engineering.html,200
https://www.nytimes.com/2024/08/07/climate/ocean-heat-great-barrier-reef.html,200
https://www.nytimes.com/2024/09/07/business/media/russia-tenet-media-tim-pool.html,200
https://www.nytimes.com/2000/02/07/world/israeli-killed-in-lebanon-spurring-calls-to-retaliate.html,200
https://www.nytimes.com/2011/10/20/world/middleeast/for-israel-and-palestinians-moving-ahead-and-looking-back.html,200
https://www.nytimes.com/2016/09/01/fashion/donald-trump-melania-modeling-agent-paolo-zampolli-daily-mail.html,200
https://www.nytimes.com/2019/09/20/nyregion/climate-strike-nyc.html,200
https://www.nytimes.com/2025/01/06/world/americas/trudeau-prime-minister-to-resign.html,200
https://www.nytimes.com/2019/10/16/style/self-care/turmeric-benefits.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-vermont-secretary-of-state.html,200
https://www.nytimes.com/2024/07/07/books/romance-bookstores.html,200
https://www.nytimes.com/2017/05/19/us/politics/trump-russia-comey.html,200
https://www.nytimes.com/2020/06/04/well/family/coronavirus-pandemic-hug-mask.html,200
https://www.nytimes.com/2024/09/15/us/politics/robert-f-kennedy-jr-trump-whale-carcass.html,200
https://www.nytimes.com/interactive/2024/11/05/us/elections/results-wisconsin-question-1-require-citizenship-to-vote.html,200
https://www.nytimes.com/2022/02/06/world/europe/ukraine-russia-macron.html,200
